InventoryId,AvgInventoryQty,TotalCOGS,AvgPurchasePrice,AvgInventoryValue,InventoryTurnoverRatio
10_HORNSEY_29182,14.0,98.52000000000001,8.21,114.94000000000001,0.8571428571428571
10_HORNSEY_29192,5.5,21.99,21.99,120.945,0.18181818181818182
10_HORNSEY_2922,8.5,51.46,51.46,437.41,0.11764705882352941
10_HORNSEY_2926,12.5,524.88,21.87,273.375,1.92
10_HORNSEY_2935,10.5,522.34,74.62,783.51,0.6666666666666667
10_HORNSEY_29352,13.5,142.92000000000002,11.91,160.785,0.8888888888888891
10_HORNSEY_29353,17.0,208.92000000000002,17.41,295.97,0.7058823529411764
10_HORNSEY_29400,13.0,149.88,12.49,162.37,0.923076923076923
10_HORNSEY_29407,37.0,247.92000000000002,10.33,382.21,0.6486486486486487
10_HORNSEY_2942,5.0,162.72,27.12,135.6,1.2
10_HORNSEY_29489,8.5,163.2,13.6,115.6,1.4117647058823528
10_HORNSEY_2958,27.0,1466.28,40.73,1099.7099999999998,1.3333333333333335
10_HORNSEY_29616,11.0,102.60000000000001,8.55,94.05000000000001,1.0909090909090908
10_HORNSEY_29619,21.0,114.24,9.52,199.92,0.5714285714285714
10_HORNSEY_29620,13.0,100.56,8.38,108.94000000000001,0.923076923076923
10_HORNSEY_2965,16.5,796.72,34.64,571.5600000000001,1.3939393939393938
10_HORNSEY_2979,6.0,212.57999999999998,35.43,212.57999999999998,1.0
10_HORNSEY_2982,6.5,52.23,52.23,339.495,0.15384615384615383
10_HORNSEY_2989,17.0,2503.67,192.59,3274.03,0.7647058823529411
10_HORNSEY_2991,5.5,218.94,36.49,200.69500000000002,1.0909090909090908
10_HORNSEY_29955,16.5,63.12,5.26,86.78999999999999,0.7272727272727273
10_HORNSEY_29996,47.0,121.44,10.12,475.64,0.2553191489361702
10_HORNSEY_3016,60.0,350.15999999999997,14.59,875.4,0.39999999999999997
10_HORNSEY_30735,9.0,286.05,19.07,171.63,1.6666666666666667
10_HORNSEY_31070,8.5,155.76,12.98,110.33,1.4117647058823528
10_HORNSEY_31083,34.0,671.76,18.66,634.44,1.0588235294117645
10_HORNSEY_31163,12.5,225.36,9.39,117.375,1.9200000000000002
10_HORNSEY_31172,11.5,140.64000000000001,11.72,134.78,1.0434782608695654
10_HORNSEY_31201,26.5,217.07999999999998,6.03,159.79500000000002,1.3584905660377355
10_HORNSEY_31202,24.5,72.84,6.07,148.715,0.4897959183673469
10_HORNSEY_31203,27.5,287.52,5.99,164.725,1.7454545454545454
10_HORNSEY_31204,9.5,72.84,6.07,57.665000000000006,1.263157894736842
10_HORNSEY_31277,35.5,120.44999999999999,10.95,388.72499999999997,0.30985915492957744
10_HORNSEY_31318,11.0,90.96000000000001,7.58,83.38,1.090909090909091
10_HORNSEY_3139,35.0,546.84,17.64,617.4,0.8857142857142858
10_HORNSEY_31524,18.0,144.72,6.03,108.54,1.3333333333333333
10_HORNSEY_3153,14.0,317.52,13.23,185.22,1.7142857142857142
10_HORNSEY_31541,62.0,144.65,13.15,815.3000000000001,0.17741935483870966
10_HORNSEY_31542,82.0,386.40000000000003,16.1,1320.2,0.29268292682926833
10_HORNSEY_31618,20.0,78.84,6.57,131.4,0.6
10_HORNSEY_31909,55.5,322.5,12.9,715.95,0.4504504504504504
10_HORNSEY_3194,31.0,640.8499999999999,18.31,567.61,1.129032258064516
10_HORNSEY_31971,15.5,143.76,5.99,92.845,1.5483870967741935
10_HORNSEY_3204,6.5,188.52,15.71,102.11500000000001,1.846153846153846
10_HORNSEY_32055,12.0,149.91,7.89,94.67999999999999,1.5833333333333335
10_HORNSEY_32084,62.5,18.91,18.91,1181.875,0.016
10_HORNSEY_32090,16.0,280.32,11.68,186.88,1.5
10_HORNSEY_32545,55.5,133.51,10.27,569.985,0.2342342342342342
10_HORNSEY_32546,44.0,264.18,12.58,553.52,0.4772727272727273
10_HORNSEY_32619,14.5,74.46000000000001,12.41,179.945,0.4137931034482759
10_HORNSEY_32650,15.5,143.76,5.99,92.845,1.5483870967741935
10_HORNSEY_32805,6.5,193.44,16.12,104.78,1.846153846153846
10_HORNSEY_32809,17.0,105.35999999999999,8.78,149.26,0.7058823529411764
10_HORNSEY_32826,68.0,2330.64,22.41,1523.88,1.5294117647058822
10_HORNSEY_32908,56.5,727.05,6.55,370.075,1.9646017699115044
10_HORNSEY_3292,5.5,815.94,135.99,747.945,1.0909090909090908
10_HORNSEY_32924,67.5,330.12,27.51,1856.9250000000002,0.17777777777777776
10_HORNSEY_32968,31.5,40.8,6.8,214.2,0.19047619047619047
10_HORNSEY_33038,31.0,378.00000000000006,10.800000000000002,334.80000000000007,1.129032258064516
10_HORNSEY_33216,13.5,140.64000000000001,5.86,79.11,1.777777777777778
10_HORNSEY_33348,43.5,448.26000000000005,7.23,314.505,1.4252873563218393
10_HORNSEY_33370,15.5,276.24,23.02,356.81,0.7741935483870968
10_HORNSEY_33581,8.0,81.0,6.75,54.0,1.5
10_HORNSEY_3364,40.5,1428.0,17.85,722.9250000000001,1.9753086419753085
10_HORNSEY_3365,42.5,1230.9,18.65,792.6249999999999,1.5529411764705885
10_HORNSEY_33706,14.5,66.12,5.51,79.895,0.8275862068965518
10_HORNSEY_33731,37.0,179.52,7.48,276.76,0.6486486486486487
10_HORNSEY_33767,13.5,171.35999999999999,7.14,96.39,1.7777777777777777
10_HORNSEY_33768,9.5,173.64000000000001,14.47,137.465,1.2631578947368423
10_HORNSEY_33819,15.0,129.60000000000002,10.8,162.0,0.8000000000000002
10_HORNSEY_33965,6.5,164.64000000000001,13.72,89.18,1.8461538461538463
10_HORNSEY_33988,14.5,181.72,6.49,94.105,1.9310344827586206
10_HORNSEY_34060,14.5,90.8,9.08,131.66,0.6896551724137931
10_HORNSEY_34137,17.0,164.16,6.84,116.28,1.4117647058823528
10_HORNSEY_34138,6.5,87.36,7.28,47.32,1.846153846153846
10_HORNSEY_34175,33.0,389.4,6.49,214.17000000000002,1.818181818181818
10_HORNSEY_34428,68.5,849.95,9.55,654.1750000000001,1.2992700729927007
10_HORNSEY_34429,18.5,421.9200000000001,11.72,216.82000000000002,1.945945945945946
10_HORNSEY_3460,7.5,287.28000000000003,41.04,307.8,0.9333333333333333
10_HORNSEY_34647,27.0,123.60000000000001,5.15,139.05,0.8888888888888888
10_HORNSEY_34674,6.5,70.08,5.84,37.96,1.846153846153846
10_HORNSEY_34752,10.0,174.72,14.56,145.6,1.2
10_HORNSEY_3483,8.0,122.52000000000001,10.21,81.68,1.5
10_HORNSEY_3495,48.0,164.64000000000001,23.52,1128.96,0.14583333333333334
10_HORNSEY_34951,15.0,344.4,11.48,172.20000000000002,1.9999999999999998
10_HORNSEY_35049,12.5,103.92,8.66,108.25,0.96
10_HORNSEY_3515,45.0,1178.0,15.5,697.5,1.6888888888888889
10_HORNSEY_3527,65.0,131.22,21.87,1421.55,0.09230769230769231
10_HORNSEY_35318,20.5,89.52,7.46,152.93,0.5853658536585366
10_HORNSEY_35380,7.0,103.19999999999999,8.6,60.199999999999996,1.7142857142857142
10_HORNSEY_35411,24.0,220.43,4.69,112.56,1.9583333333333333
10_HORNSEY_35442,78.5,492.6,8.21,644.485,0.7643312101910829
10_HORNSEY_35590,15.0,90.36,7.53,112.95,0.7999999999999999
10_HORNSEY_35605,18.0,159.84,6.66,119.88,1.3333333333333335
10_HORNSEY_35606,9.0,72.84,6.07,54.63,1.3333333333333333
10_HORNSEY_3562,138.5,184.8,0.77,106.645,1.732851985559567
10_HORNSEY_35666,28.0,97.92,6.12,171.36,0.5714285714285714
10_HORNSEY_35670,20.5,117.28,7.330000000000001,150.26500000000001,0.7804878048780487
10_HORNSEY_35709,7.5,85.08,7.09,53.175,1.6
10_HORNSEY_35959,18.5,389.52,32.46,600.51,0.6486486486486486
10_HORNSEY_36138,20.5,88.56,7.38,151.29,0.5853658536585367
10_HORNSEY_36139,7.5,115.80000000000001,9.65,72.375,1.6
10_HORNSEY_36284,52.5,378.71999999999997,7.89,414.22499999999997,0.9142857142857143
10_HORNSEY_3629,10.0,247.56,20.63,206.29999999999998,1.2000000000000002
10_HORNSEY_36344,17.5,209.28000000000003,8.72,152.60000000000002,1.3714285714285714
10_HORNSEY_36419,11.5,78.36,6.53,75.095,1.0434782608695652
10_HORNSEY_36473,9.5,100.56,8.38,79.61000000000001,1.2631578947368418
10_HORNSEY_36483,22.0,239.94,39.99,879.7800000000001,0.2727272727272727
10_HORNSEY_3651,44.0,205.10000000000002,2.93,128.92000000000002,1.5909090909090908
10_HORNSEY_36523,51.5,610.06,10.34,532.51,1.145631067961165
10_HORNSEY_36524,32.0,607.8,10.13,324.16,1.8749999999999998
10_HORNSEY_3654,49.0,3742.0499999999997,39.39,1930.1100000000001,1.9387755102040813
10_HORNSEY_36620,7.5,131.39999999999998,10.95,82.125,1.5999999999999996
10_HORNSEY_36648,11.5,470.15999999999997,39.18,450.57,1.0434782608695652
10_HORNSEY_36991,21.0,86.16,7.18,150.78,0.5714285714285714
10_HORNSEY_37083,19.5,90.12,7.51,146.445,0.6153846153846154
10_HORNSEY_37121,15.0,200.56,8.72,130.8,1.5333333333333332
10_HORNSEY_37158,13.0,101.88,8.49,110.37,0.923076923076923
10_HORNSEY_3716,5.0,128.52,21.42,107.10000000000001,1.2
10_HORNSEY_37311,21.0,165.35999999999999,6.89,144.69,1.1428571428571428
10_HORNSEY_37312,49.5,479.4,7.989999999999999,395.50499999999994,1.2121212121212122
10_HORNSEY_37313,60.5,303.75,6.75,408.375,0.743801652892562
10_HORNSEY_37541,16.5,230.04000000000002,19.17,316.305,0.7272727272727273
10_HORNSEY_3755,32.0,48.08,12.02,384.64,0.125
10_HORNSEY_3764,18.5,498.24,20.76,384.06,1.2972972972972974
10_HORNSEY_37657,20.0,437.76000000000005,12.160000000000002,243.20000000000005,1.7999999999999998
10_HORNSEY_37678,18.5,228.55,6.53,120.805,1.8918918918918919
10_HORNSEY_37786,39.5,277.35,6.45,254.775,1.0886075949367089
10_HORNSEY_37792,29.0,217.60999999999999,4.63,134.27,1.6206896551724135
10_HORNSEY_37822,30.0,140.64000000000001,11.72,351.6,0.4
10_HORNSEY_37923,8.0,89.16,7.43,59.44,1.5
10_HORNSEY_3797,13.0,306.48,12.77,166.01,1.8461538461538463
10_HORNSEY_38011,19.5,77.4,6.45,125.775,0.6153846153846154
10_HORNSEY_3805,50.0,268.56,11.19,559.5,0.48
10_HORNSEY_38133,70.5,513.52,3.9200000000000004,276.36,1.8581560283687941
10_HORNSEY_3815,13.0,258.36,21.53,279.89,0.9230769230769231
10_HORNSEY_38198,13.5,81.6,6.8,91.8,0.8888888888888888
10_HORNSEY_3830,31.5,516.5999999999999,18.45,581.175,0.8888888888888888
10_HORNSEY_38348,9.5,111.12,9.26,87.97,1.2631578947368423
10_HORNSEY_38369,85.0,216.0,9.0,765.0,0.2823529411764706
10_HORNSEY_38476,15.5,381.36,15.89,246.29500000000002,1.5483870967741935
10_HORNSEY_38541,14.5,239.8,11.99,173.855,1.3793103448275863
10_HORNSEY_38542,18.5,143.6,7.18,132.82999999999998,1.0810810810810811
10_HORNSEY_38549,30.5,231.36,4.82,147.01000000000002,1.5737704918032787
10_HORNSEY_38651,19.5,257.52,10.73,209.235,1.2307692307692306
10_HORNSEY_38652,58.5,13.65,13.65,798.525,0.017094017094017096
10_HORNSEY_38681,46.0,22.06,11.03,507.38,0.043478260869565216
10_HORNSEY_38772,81.5,526.08,10.96,893.2400000000001,0.5889570552147239
10_HORNSEY_38888,87.0,202.56,16.88,1468.56,0.13793103448275862
10_HORNSEY_38898,19.0,724.68,20.13,382.46999999999997,1.8947368421052633
10_HORNSEY_39219,22.5,108.96000000000001,9.08,204.3,0.5333333333333333
10_HORNSEY_3929,11.0,186.89999999999998,31.15,342.65,0.5454545454545454
10_HORNSEY_39348,45.0,156.0,6.5,292.5,0.5333333333333333
10_HORNSEY_39384,59.0,860.1600000000001,8.96,528.6400000000001,1.6271186440677965
10_HORNSEY_3939,12.0,135.3,22.55,270.6,0.5
10_HORNSEY_39518,8.0,227.22,16.23,129.84,1.75
10_HORNSEY_3961,29.5,417.9100000000001,18.17,536.0150000000001,0.7796610169491526
10_HORNSEY_39691,6.5,165.48,13.79,89.63499999999999,1.8461538461538463
10_HORNSEY_39974,16.0,111.12,9.26,148.16,0.75
10_HORNSEY_39979,6.5,94.08,7.84,50.96,1.846153846153846
10_HORNSEY_39981,5.5,47.94,7.99,43.945,1.0909090909090908
10_HORNSEY_39983,7.5,94.67999999999999,7.89,59.175,1.5999999999999999
10_HORNSEY_4034,8.0,159.96,26.66,213.28,0.75
10_HORNSEY_40456,9.5,111.96000000000001,9.33,88.635,1.263157894736842
10_HORNSEY_40559,12.5,173.52,7.23,90.375,1.9200000000000002
10_HORNSEY_4062,19.0,209.88000000000002,5.830000000000001,110.77000000000002,1.894736842105263
10_HORNSEY_41033,47.5,496.44,5.910000000000001,280.725,1.768421052631579
10_HORNSEY_41072,47.5,767.04,8.16,387.6,1.9789473684210523
10_HORNSEY_41143,52.5,263.0,5.26,276.15,0.9523809523809524
10_HORNSEY_41159,52.5,547.4000000000001,16.1,845.2500000000001,0.6476190476190476
10_HORNSEY_4121,4.5,133.26,22.21,99.94500000000001,1.333333333333333
10_HORNSEY_41409,14.5,148.92000000000002,12.41,179.945,0.8275862068965518
10_HORNSEY_41412,14.0,205.25000000000003,8.21,114.94000000000001,1.7857142857142858
10_HORNSEY_4147,8.0,345.24,28.77,230.16,1.5
10_HORNSEY_41530,32.0,350.4,5.84,186.88,1.875
10_HORNSEY_41537,11.5,180.6,18.06,207.69,0.8695652173913043
10_HORNSEY_41605,5.5,241.56,40.26,221.42999999999998,1.090909090909091
10_HORNSEY_41633,17.0,103.19999999999999,8.6,146.2,0.7058823529411764
10_HORNSEY_41711,16.5,35.42,3.22,53.13,0.6666666666666666
10_HORNSEY_41787,12.0,252.95999999999998,21.08,252.95999999999998,1.0
10_HORNSEY_41827,28.5,293.76,8.16,232.56,1.263157894736842
10_HORNSEY_41912,11.0,139.57000000000002,8.21,90.31,1.5454545454545456
10_HORNSEY_41927,13.5,109.68,9.14,123.39000000000001,0.8888888888888888
10_HORNSEY_41940,43.5,514.0799999999999,14.28,621.18,0.8275862068965517
10_HORNSEY_41965,17.5,233.52,9.73,170.275,1.3714285714285714
10_HORNSEY_41970,34.0,96.91000000000001,8.81,299.54,0.3235294117647059
10_HORNSEY_41990,11.0,425.76,35.48,390.28,1.090909090909091
10_HORNSEY_42018,16.0,190.56,7.94,127.04,1.5
10_HORNSEY_42053,8.0,271.20000000000005,22.6,180.8,1.5000000000000002
10_HORNSEY_42117,12.5,115.19999999999999,9.6,120.0,0.9599999999999999
10_HORNSEY_42167,10.5,103.19999999999999,8.6,90.3,1.1428571428571428
10_HORNSEY_42212,20.0,138.38,4.07,81.4,1.6999999999999997
10_HORNSEY_42255,6.5,195.95999999999998,16.33,106.14499999999998,1.8461538461538463
10_HORNSEY_42399,16.0,157.68,6.57,105.12,1.5
10_HORNSEY_42401,10.5,77.4,6.45,67.72500000000001,1.1428571428571428
10_HORNSEY_42420,13.5,110.39999999999999,4.6,62.099999999999994,1.777777777777778
10_HORNSEY_42421,80.0,657.9,7.74,619.2,1.0624999999999998
10_HORNSEY_42462,36.0,496.0799999999999,6.89,248.04,1.9999999999999998
10_HORNSEY_42642,22.5,213.46000000000004,8.21,184.72500000000002,1.1555555555555557
10_HORNSEY_42663,16.5,145.0,5.8,95.7,1.5151515151515151
10_HORNSEY_42678,11.0,39.96,3.33,36.63,1.0909090909090908
10_HORNSEY_42735,19.5,97.19999999999999,8.1,157.95,0.6153846153846153
10_HORNSEY_42874,51.5,842.12,11.38,586.07,1.436893203883495
10_HORNSEY_42881,78.0,282.24,3.92,305.76,0.9230769230769231
10_HORNSEY_42886,7.5,158.88,13.24,99.3,1.6
10_HORNSEY_43129,7.0,102.57,7.89,55.23,1.8571428571428572
10_HORNSEY_43225,43.5,1316.8799999999999,18.29,795.615,1.6551724137931032
10_HORNSEY_4334,15.0,510.79999999999995,25.540000000000003,383.1,1.333333333333333
10_HORNSEY_43434,53.5,1261.98,15.58,833.53,1.5140186915887852
10_HORNSEY_4355,4.5,119.46000000000001,19.91,89.595,1.3333333333333335
10_HORNSEY_43618,12.0,94.08,7.84,94.08,1.0
10_HORNSEY_43737,15.0,141.12,5.88,88.2,1.6
10_HORNSEY_43872,104.5,2595.3,12.660000000000002,1322.9700000000003,1.9617224880382773
10_HORNSEY_43873,15.0,1119.84,46.66,699.9,1.5999999999999999
10_HORNSEY_43877,50.0,1693.44,17.64,882.0,1.9200000000000002
10_HORNSEY_43918,9.5,93.48,7.79,74.005,1.2631578947368423
10_HORNSEY_4401,9.0,29.19,29.19,262.71000000000004,0.1111111111111111
10_HORNSEY_44041,15.0,182.64000000000001,7.61,114.15,1.6
10_HORNSEY_44106,27.0,473.28,9.86,266.21999999999997,1.777777777777778
10_HORNSEY_44217,54.0,32.849999999999994,10.95,591.3,0.05555555555555555
10_HORNSEY_44228,59.5,396.89,5.59,332.605,1.1932773109243697
10_HORNSEY_44233,18.0,164.16,6.84,123.12,1.3333333333333333
10_HORNSEY_44234,16.0,113.39999999999999,9.45,151.2,0.75
10_HORNSEY_44238,10.0,64.80000000000001,5.4,54.0,1.2000000000000002
10_HORNSEY_44266,35.0,338.71999999999997,5.84,204.4,1.657142857142857
10_HORNSEY_4431,14.0,266.4,11.1,155.4,1.714285714285714
10_HORNSEY_4447,29.5,577.64,20.63,608.5849999999999,0.9491525423728815
10_HORNSEY_44511,47.0,673.79,9.49,446.03000000000003,1.5106382978723403
10_HORNSEY_44547,20.0,1625.3999999999999,45.15,903.0,1.7999999999999998
10_HORNSEY_44712,57.5,165.48,13.79,792.925,0.20869565217391303
10_HORNSEY_44733,17.0,67.47,5.19,88.23,0.7647058823529411
10_HORNSEY_44780,12.5,154.8,12.9,161.25,0.9600000000000001
10_HORNSEY_44828,20.5,206.39999999999998,8.6,176.29999999999998,1.170731707317073
10_HORNSEY_44854,7.0,424.43999999999994,35.37,247.58999999999997,1.7142857142857142
10_HORNSEY_44911,9.5,126.24,10.52,99.94,1.263157894736842
10_HORNSEY_44915,21.5,154.8,6.45,138.675,1.1162790697674418
10_HORNSEY_44921,10.5,113.39999999999999,9.45,99.225,1.1428571428571428
10_HORNSEY_44943,24.5,386.65,10.45,256.025,1.5102040816326532
10_HORNSEY_45035,8.0,137.22,22.87,182.96,0.75
10_HORNSEY_45063,34.5,287.4,4.79,165.255,1.7391304347826086
10_HORNSEY_45203,12.5,61.44,5.12,64.0,0.96
10_HORNSEY_4524,7.0,263.88,21.99,153.92999999999998,1.7142857142857144
10_HORNSEY_4527,5.0,161.52,26.92,134.60000000000002,1.2
10_HORNSEY_45298,7.5,392.04,32.67,245.025,1.6
10_HORNSEY_45322,53.5,55.92,4.66,249.31,0.22429906542056074
10_HORNSEY_45333,17.0,114.24,4.76,80.92,1.4117647058823528
10_HORNSEY_45457,19.0,62.28,5.19,98.61000000000001,0.631578947368421
10_HORNSEY_45524,34.5,353.79999999999995,5.8,200.1,1.7681159420289854
10_HORNSEY_45525,43.5,443.25,5.91,257.085,1.7241379310344829
10_HORNSEY_45535,17.0,124.83000000000001,6.57,111.69,1.1176470588235294
10_HORNSEY_45599,7.5,11.72,11.72,87.9,0.13333333333333333
10_HORNSEY_45600,8.5,87.96000000000001,7.33,62.305,1.411764705882353
10_HORNSEY_45605,16.0,73.44,6.12,97.92,0.75
10_HORNSEY_45752,11.0,84.89,6.53,71.83,1.1818181818181819
10_HORNSEY_45769,19.0,159.60000000000002,6.65,126.35000000000001,1.2631578947368423
10_HORNSEY_45823,19.0,79.92,6.66,126.54,0.631578947368421
10_HORNSEY_45831,9.5,137.76,11.48,109.06,1.263157894736842
10_HORNSEY_45876,12.0,124.08,10.34,124.08,1.0
10_HORNSEY_45921,18.0,5.13,5.13,92.34,0.05555555555555555
10_HORNSEY_46060,20.0,101.88,8.49,169.8,0.6
10_HORNSEY_46141,9.0,155.76,12.98,116.82000000000001,1.3333333333333333
10_HORNSEY_46217,19.5,56.64,4.72,92.03999999999999,0.6153846153846154
10_HORNSEY_4625,5.5,671.9399999999999,111.99,615.9449999999999,1.0909090909090908
10_HORNSEY_4629,9.5,323.76,26.98,256.31,1.263157894736842
10_HORNSEY_46380,63.5,758.52,9.03,573.405,1.3228346456692914
10_HORNSEY_46498,6.5,81.0,6.75,43.875,1.8461538461538463
10_HORNSEY_46580,14.0,62.28,5.19,72.66000000000001,0.857142857142857
10_HORNSEY_46599,21.5,271.08,7.53,161.895,1.6744186046511627
10_HORNSEY_46600,13.0,90.96000000000001,7.58,98.54,0.9230769230769231
10_HORNSEY_46694,7.5,193.20000000000002,16.1,120.75000000000001,1.5999999999999999
10_HORNSEY_46734,39.5,328.32,6.84,270.18,1.2151898734177216
10_HORNSEY_46762,40.5,383.52,7.99,323.595,1.1851851851851851
10_HORNSEY_46764,35.5,295.56000000000006,8.21,291.45500000000004,1.0140845070422535
10_HORNSEY_46788,21.5,134.88,5.62,120.83,1.1162790697674418
10_HORNSEY_46826,10.0,124.08,10.34,103.4,1.2
10_HORNSEY_46830,30.0,283.68,5.91,177.3,1.5999999999999999
10_HORNSEY_46934,58.5,123.72000000000001,10.31,603.135,0.20512820512820515
10_HORNSEY_46985,38.5,756.0,15.75,606.375,1.2467532467532467
10_HORNSEY_47014,30.5,391.68,8.16,248.88,1.5737704918032787
10_HORNSEY_4897,108.0,393.59999999999997,3.28,354.23999999999995,1.1111111111111112
10_HORNSEY_4979,32.0,3085.5600000000004,57.14,1828.48,1.6875000000000002
10_HORNSEY_5070,8.0,214.20000000000002,17.85,142.8,1.5
10_HORNSEY_5134,35.5,374.04,10.39,368.845,1.0140845070422535
10_HORNSEY_5185,15.0,350.64,14.61,219.14999999999998,1.6
10_HORNSEY_5188,6.5,284.4,23.7,154.04999999999998,1.8461538461538463
10_HORNSEY_5202,35.0,226.82000000000002,10.31,360.85,0.6285714285714286
10_HORNSEY_525,8.5,372.0,31.0,263.5,1.411764705882353
10_HORNSEY_5317,47.0,118.08,2.46,115.62,1.0212765957446808
10_HORNSEY_5468,3.5,270.65999999999997,45.11,157.885,1.7142857142857142
10_HORNSEY_547,10.0,134.03,10.31,103.10000000000001,1.2999999999999998
10_HORNSEY_5505,69.0,1464.5,14.5,1000.5,1.463768115942029
10_HORNSEY_5668,33.5,106.58999999999999,9.69,324.615,0.32835820895522383
10_HORNSEY_5680,26.5,35.04,1.46,38.69,0.9056603773584906
10_HORNSEY_5773,27.5,106.82,15.26,419.65,0.2545454545454545
10_HORNSEY_587,6.5,37.47,12.49,81.185,0.4615384615384615
10_HORNSEY_598,13.5,213.84,17.82,240.57,0.888888888888889
10_HORNSEY_607,19.0,137.76,5.74,109.06,1.263157894736842
10_HORNSEY_6116,8.0,130.54999999999998,18.65,149.2,0.875
10_HORNSEY_6126,14.0,416.53,18.11,253.54,1.6428571428571428
10_HORNSEY_6174,90.0,353.79999999999995,5.8,522.0,0.6777777777777777
10_HORNSEY_6183,64.0,718.8000000000001,5.99,383.36,1.8750000000000002
10_HORNSEY_6186,16.0,62.72,7.84,125.44,0.5
10_HORNSEY_6236,19.5,77.88,6.49,126.555,0.6153846153846153
10_HORNSEY_6249,64.5,188.16,7.84,505.68,0.37209302325581395
10_HORNSEY_6269,35.0,155.73,5.37,187.95000000000002,0.8285714285714284
10_HORNSEY_6278,56.5,453.0,7.55,426.575,1.0619469026548674
10_HORNSEY_6280,21.0,248.03999999999996,6.89,144.69,1.714285714285714
10_HORNSEY_6293,28.0,283.68,5.91,165.48000000000002,1.7142857142857142
10_HORNSEY_6322,19.0,301.92,8.16,155.04,1.9473684210526319
10_HORNSEY_6398,18.5,141.84,5.91,109.33500000000001,1.2972972972972971
10_HORNSEY_6429,16.0,34.8,5.8,92.8,0.375
10_HORNSEY_6433,6.0,351.45,39.05,234.29999999999998,1.5
10_HORNSEY_6455,29.0,280.14,6.089999999999999,176.60999999999996,1.5862068965517244
10_HORNSEY_649,7.5,172.02,28.67,215.025,0.8
10_HORNSEY_6529,31.0,556.08,23.17,718.2700000000001,0.7741935483870968
10_HORNSEY_6535,19.0,257.03999999999996,7.14,135.66,1.8947368421052628
10_HORNSEY_6542,55.5,40.81,3.71,205.905,0.1981981981981982
10_HORNSEY_6547,9.0,40.8,6.8,61.199999999999996,0.6666666666666666
10_HORNSEY_6563,9.5,54.480000000000004,4.54,43.13,1.263157894736842
10_HORNSEY_6566,11.0,70.08,5.84,64.24,1.090909090909091
10_HORNSEY_6569,21.5,454.29999999999995,12.979999999999999,279.07,1.6279069767441858
10_HORNSEY_6581,51.0,793.86,7.86,400.86,1.9803921568627452
10_HORNSEY_6586,4.5,40.2,6.7,30.150000000000002,1.3333333333333333
10_HORNSEY_664,8.5,162.03,54.01,459.085,0.35294117647058826
10_HORNSEY_6650,75.5,619.9200000000001,7.38,557.1899999999999,1.112582781456954
10_HORNSEY_6651,17.0,186.96,7.79,132.43,1.411764705882353
10_HORNSEY_6692,85.0,167.0,6.68,567.8,0.29411764705882354
10_HORNSEY_6694,16.5,62.28,5.19,85.635,0.7272727272727273
10_HORNSEY_6698,6.0,175.98,29.33,175.98,1.0
10_HORNSEY_6721,8.5,65.69999999999999,10.95,93.07499999999999,0.7058823529411764
10_HORNSEY_6724,9.0,55.56,4.63,41.67,1.3333333333333333
10_HORNSEY_6727,55.0,745.92,10.36,569.8,1.309090909090909
10_HORNSEY_6743,16.0,156.72,6.53,104.48,1.5
10_HORNSEY_6824,54.5,852.41,10.27,559.715,1.5229357798165135
10_HORNSEY_6828,15.5,152.26,6.62,102.61,1.4838709677419355
10_HORNSEY_6859,19.5,173.53,4.69,91.45500000000001,1.8974358974358971
10_HORNSEY_6867,70.0,152.88,12.74,891.8000000000001,0.1714285714285714
10_HORNSEY_6869,62.0,81.6,6.8,421.59999999999997,0.1935483870967742
10_HORNSEY_6873,16.0,230.0,9.2,147.2,1.5625000000000002
10_HORNSEY_6896,35.5,252.49999999999997,10.1,358.55,0.704225352112676
10_HORNSEY_6974,57.5,217.92000000000002,9.08,522.1,0.4173913043478261
10_HORNSEY_6984,86.0,1457.68,10.96,942.5600000000001,1.5465116279069766
